time_reference,Fog 1,Fog 2,Fog 3,Fog 4,Fog 5
1.010824,0.11249770951715886,0.1248773701277807,0.12492649576512442,0.11252227233583072,0.11244858387981511
1.010824,0.11249770951715886,0.1248773701277807,0.12492649576512442,0.11252227233583072,0.11244858387981511
2.041898,0.11252227233583072,0.12490193294645256,0.1249510585837963,0.11254683515450259,0.11249770951715886
2.041898,0.11252227233583072,0.12490193294645256,0.1249510585837963,0.11254683515450259,0.11249770951715886
3.064588,0.11254683515450259,0.12492649576512442,0.12497562140246818,0.11257139797317445,0.11249770951715886
3.064588,0.11254683515450259,0.12492649576512442,0.12497562140246818,0.11257139797317445,0.11249770951715886
4.097131,0.11338197098934612,0.12617919951738973,0.12730908917629571,0.12615463669871785,0.12610551106137413
4.097131,0.11338197098934612,0.12617919951738973,0.12730908917629571,0.12615463669871785,0.12610551106137413
5.103172,0.127063460989577,0.12657220461613966,0.12664589307215524,0.12671958152817084,0.12689152125887393
5.103172,0.127063460989577,0.12657220461613966,0.12664589307215524,0.12671958152817084,0.12689152125887393
6.109802,0.11451186064825207,0.12681783280285833,0.1267687071655146,0.12698977253356142,0.11468380037895516
6.109802,0.11451186064825207,0.12681783280285833,0.1267687071655146,0.12698977253356142,0.11468380037895516
7.124674,0.11478205165364264,0.12735821481363943,0.12708802380824888,0.12856179292856101,0.11485574010965825
7.124674,0.11478205165364264,0.12735821481363943,0.12708802380824888,0.12856179292856101,0.11485574010965825
8.134075,0.11485574010965825,0.12735821481363943,0.12789859682442056,0.12721083790160823,0.12743190326965503
8.134075,0.11485574010965825,0.12735821481363943,0.12789859682442056,0.12721083790160823,0.12743190326965503
9.141444,0.11473292601629892,0.12718627508293637,0.12760384300035812,0.12716171226426448,0.12762840581902998
9.141444,0.11473292601629892,0.12718627508293637,0.12760384300035812,0.12716171226426448,0.12762840581902998
10.158934,0.11512593111504879,0.12757928018168627,0.12716171226426448,0.12745646608832692,0.12846354165387353
10.158934,0.11512593111504879,0.12757928018168627,0.12716171226426448,0.12745646608832692,0.12846354165387353
11.161771,0.11601019258723608,0.14032738307238612,0.12733365199496757,0.12782490836840493,0.12794772246176428
11.161771,0.11601019258723608,0.14032738307238612,0.12733365199496757,0.12782490836840493,0.12794772246176428
12.176821,0.11500311702168946,0.13993437797363625,0.12713714944559262,0.12740734045098318,0.12753015454434252
12.176821,0.11500311702168946,0.13993437797363625,0.12713714944559262,0.12740734045098318,0.12753015454434252
13.186789,0.1161575694992673,0.140351945891058,0.12831616474184232,0.12873373265926408,0.12834072756051418
13.186789,0.1161575694992673,0.140351945891058,0.12831616474184232,0.12873373265926408,0.12834072756051418
14.192554,0.12797228528043614,0.140351945891058,0.12799684809910802,0.1154452477577831,0.12799684809910802
14.192554,0.12797228528043614,0.140351945891058,0.12799684809910802,0.1154452477577831,0.12799684809910802
15.199442,0.1274810289069988,0.1399589407923081,0.12728452635762383,0.11532243366442374,0.12740734045098318
15.199442,0.1274810289069988,0.1399589407923081,0.12728452635762383,0.11532243366442374,0.12740734045098318
16.235095,0.1292004262140296,0.14096601635785472,0.12772665709371747,0.12851266729121727,0.12811966219246737
16.235095,0.1292004262140296,0.14096601635785472,0.12772665709371747,0.12851266729121727,0.12811966219246737
17.245935,0.12821791346715486,0.14123620736324527,0.1277020942750456,0.12851266729121727,0.12772665709371747
17.245935,0.12821791346715486,0.14123620736324527,0.1277020942750456,0.12851266729121727,0.12772665709371747
18.249812,0.12760384300035812,0.14003262924832371,0.12738277763231132,0.11524874520840815,0.1274810289069988
18.249812,0.12760384300035812,0.14003262924832371,0.12738277763231132,0.11524874520840815,0.1274810289069988
19.28885,0.1280214109177799,0.14116251890722967,0.12757928018168627,0.12821791346715486,0.12870916984059222
19.28885,0.1280214109177799,0.14116251890722967,0.12757928018168627,0.12821791346715486,0.12870916984059222
20.297153,0.12836529037918604,0.12821791346715486,0.1277757827310612,0.12829160192317046,0.12890567238996717
20.297153,0.12836529037918604,0.12821791346715486,0.1277757827310612,0.12829160192317046,0.12890567238996717
21.309282,0.12755471736301438,0.12772665709371747,0.12740734045098318,0.12794772246176428,0.1274810289069988
21.309282,0.12755471736301438,0.12772665709371747,0.12740734045098318,0.12794772246176428,0.1274810289069988
22.313316,0.12807053655512363,0.1281687878298111,0.12811966219246737,0.12905304930199837,0.12789859682442056
22.313316,0.12807053655512363,0.1281687878298111,0.12811966219246737,0.12905304930199837,0.12789859682442056
23.320021,0.12797228528043614,0.12819335064848297,0.12831616474184232,0.12949518003809202,0.1292004262140296
23.320021,0.12797228528043614,0.12819335064848297,0.12831616474184232,0.12949518003809202,0.1292004262140296
