time_reference,Fog 1,Fog 2,Fog 3,Fog 4,Fog 5,Fog 6,Fog 7,Fog 8,Fog 9,Fog 10
1.038951,0.5295182481751824,0.5470331447049313,0.7439710610932475,0.5447671232876712,0.5125382755842063,0.5820145985401459,0.47454102355808286,0.5116699029126214,0.5010753036437247,0.40611650485436895
1.038951,0.5295182481751824,0.5470331447049313,0.7439710610932475,0.5447671232876712,0.5125382755842063,0.5820145985401459,0.47454102355808286,0.5116699029126214,0.5010753036437247,0.40611650485436895
2.073584,0.34442053789731053,0.5210526315789473,0.41929126213592227,0.7499084337349398,0.5071635475996745,0.5337995110024449,0.5816522448979592,0.5373627450980393,0.43082758620689654,0.4926907894736842
2.073584,0.34442053789731053,0.5210526315789473,0.41929126213592227,0.7499084337349398,0.5071635475996745,0.5337995110024449,0.5816522448979592,0.5373627450980393,0.43082758620689654,0.4926907894736842
3.090763,1.2693607907742999,1.170484107579462,1.098153086419753,0.832368932038835,1.0506919275123558,0.709693191140279,0.8680131147540984,1.0139607843137255,0.7856136919315405,0.7352318958502847
3.090763,1.2693607907742999,1.170484107579462,1.098153086419753,0.832368932038835,1.0506919275123558,0.709693191140279,0.8680131147540984,1.0139607843137255,0.7856136919315405,0.7352318958502847
4.156015,0.1083123028391167,0.06020605069501227,0.11876386687797147,0.17157487922705314,0.025187648456057005,0.2625734939759036,0.20444655581947743,0.07419801980198021,0.1808388157894737,0.25327243066884175
4.156015,0.1083123028391167,0.06020605069501227,0.11876386687797147,0.17157487922705314,0.025187648456057005,0.2625734939759036,0.20444655581947743,0.07419801980198021,0.1808388157894737,0.25327243066884175
5.185156,1.2750907604251842,1.366455917394758,1.342934210526316,1.5921890547263684,1.6802163934426229,1.4408785197103782,1.3094693877551022,1.6520566037735849,1.5911146245059289,1.446014342629482
5.185156,1.2750907604251842,1.366455917394758,1.342934210526316,1.5921890547263684,1.6802163934426229,1.4408785197103782,1.3094693877551022,1.6520566037735849,1.5911146245059289,1.446014342629482
6.244281,0.11584177215189875,0.06607358953393296,0.10992223950233282,0.11962991518889746,0.28415165876777254,0.07202857142857143,0.047315372424722654,0.0596331456154465,0.040072667217175895,0.07620829943043125
6.244281,0.11584177215189875,0.06607358953393296,0.10992223950233282,0.11962991518889746,0.28415165876777254,0.07202857142857143,0.047315372424722654,0.0596331456154465,0.040072667217175895,0.07620829943043125
7.285402,1.0411553398058253,1.1277924528301886,1.0400525020508613,1.2670000000000001,1.0124951456310678,1.2147054908485857,1.2577784963621668,1.0746336,1.0965362431800467,1.0006292490118578
7.285402,1.0411553398058253,1.1277924528301886,1.0400525020508613,1.2670000000000001,1.0124951456310678,1.2147054908485857,1.2577784963621668,1.0746336,1.0965362431800467,1.0006292490118578
8.340022,0.06881399046104927,0.02969607843137255,0.09200941176470588,0.11775351014040561,0.09090332805071315,0.1272316034082107,0.04271656050955414,0.04431511254019293,0.045400329489291597,0.0358538961038961
8.340022,0.06881399046104927,0.02969607843137255,0.09200941176470588,0.11775351014040561,0.09090332805071315,0.1272316034082107,0.04271656050955414,0.04431511254019293,0.045400329489291597,0.0358538961038961
9.353597,43.073117355371906,42.03233360064154,45.262304239401494,44.940690789473685,43.82198186314922,44.11239408866995,39.76173442622951,43.91349350649351,40.617380952380955,44.480898222940226
9.353597,43.073117355371906,42.03233360064154,45.262304239401494,44.940690789473685,43.82198186314922,44.11239408866995,39.76173442622951,43.91349350649351,40.617380952380955,44.480898222940226
10.368741,93.53520585842148,94.69789543568464,95.1444224207961,91.34271921182267,92.77140439381611,93.02352709359604,91.79447290640394,92.59718652423993,93.08297427385892,89.94667105263157
10.368741,93.53520585842148,94.69789543568464,95.1444224207961,91.34271921182267,92.77140439381611,93.02352709359604,91.79447290640394,92.59718652423993,93.08297427385892,89.94667105263157
11.381902,23.43544691358025,51.75675961538462,12.44476616915423,26.779605220228387,34.53862376237624,34.15293137254902,31.28623712183156,19.72018785425101,27.407451923076927,18.246145395799676
11.381902,23.43544691358025,51.75675961538462,12.44476616915423,26.779605220228387,34.53862376237624,34.15293137254902,31.28623712183156,19.72018785425101,27.407451923076927,18.246145395799676
12.411606,79.44904585679807,63.28183306055646,48.6912864,84.09246428571429,74.7080128410915,71.61366612641815,51.42213765182186,66.87358216350123,77.85579378068739,50.244452088452086
12.411606,79.44904585679807,63.28183306055646,48.6912864,84.09246428571429,74.7080128410915,71.61366612641815,51.42213765182186,66.87358216350123,77.85579378068739,50.244452088452086
