time_reference,Fog 1,Fog 2,Fog 3,Fog 4,Fog 5,Fog 6,Fog 7,Fog 8,Fog 9,Fog 10
1.038951,0.12632657642942094,0.12635113924809283,0.127063460989577,0.11387322736278349,0.11382410172543977,0.12620376233606162,0.11379953890676789,0.11384866454411163,0.12622832515473348,0.12625288797340534
1.038951,0.12632657642942094,0.12635113924809283,0.127063460989577,0.11387322736278349,0.11382410172543977,0.12620376233606162,0.11379953890676789,0.11384866454411163,0.12622832515473348,0.12625288797340534
2.073584,0.12632657642942094,0.12635113924809283,0.12635113924809283,0.11389779018145536,0.11384866454411163,0.12622832515473348,0.11382410172543977,0.11387322736278349,0.12625288797340534,0.12627745079207722
2.073584,0.12632657642942094,0.12635113924809283,0.12635113924809283,0.11389779018145536,0.11384866454411163,0.12622832515473348,0.11382410172543977,0.11387322736278349,0.12625288797340534,0.12627745079207722
3.090763,0.12635113924809283,0.12637570206676468,0.12635113924809283,0.11392235300012725,0.11387322736278349,0.12625288797340534,0.11384866454411163,0.11389779018145536,0.12627745079207722,0.12630201361074908
3.090763,0.12635113924809283,0.12637570206676468,0.12635113924809283,0.11392235300012725,0.11387322736278349,0.12625288797340534,0.11384866454411163,0.11389779018145536,0.12627745079207722,0.12630201361074908
4.156015,0.12635113924809283,0.12637570206676468,0.12635113924809283,0.11392235300012725,0.11387322736278349,0.12625288797340534,0.11384866454411163,0.11389779018145536,0.12627745079207722,0.12630201361074908
4.156015,0.12635113924809283,0.12637570206676468,0.12635113924809283,0.11392235300012725,0.11387322736278349,0.12625288797340534,0.11384866454411163,0.11389779018145536,0.12627745079207722,0.12630201361074908
5.185156,0.12635113924809283,0.12637570206676468,0.12635113924809283,0.11392235300012725,0.11387322736278349,0.12625288797340534,0.11384866454411163,0.11389779018145536,0.12627745079207722,0.12630201361074908
5.185156,0.12635113924809283,0.12637570206676468,0.12635113924809283,0.11392235300012725,0.11387322736278349,0.12625288797340534,0.11384866454411163,0.11389779018145536,0.12627745079207722,0.12630201361074908
6.244281,0.12635113924809283,0.12637570206676468,0.12635113924809283,0.11392235300012725,0.11387322736278349,0.12625288797340534,0.11384866454411163,0.11389779018145536,0.12627745079207722,0.12632657642942094
