instant,response_time,resolved_by_cloud
0.117376,0.10699748992919922,0
0.128881,0.12431144714355469,0
0.144577,0.13761210441589355,0
0.182192,0.17664742469787598,0
0.197822,0.19208621978759766,0
0.242226,0.22362351417541504,0
0.273451,0.26822662353515625,0
0.273641,0.26634979248046875,0
0.309701,0.3019692897796631,0
0.316746,0.311478853225708,0
0.316933,0.3115684986114502,0
0.319308,0.31502795219421387,0
0.319801,0.3118131160736084,0
0.337202,0.32637476921081543,0
0.339721,0.33072924613952637,0
0.357371,0.34719038009643555,0
0.385428,0.35033369064331055,0
0.409823,0.40471506118774414,0
0.450687,0.44722676277160645,0
0.491214,0.4581165313720703,0
0.491397,0.4806551933288574,0
0.491589,0.4575331211090088,0
0.491733,0.46546173095703125,0
0.49188,0.4543774127960205,0
0.529099,0.5027458667755127,0
0.529304,0.5234475135803223,0
0.538628,0.39082932472229004,0
0.538801,0.5266706943511963,0
0.542828,0.3952522277832031,0
0.556048,0.5376279354095459,0
0.556278,0.5514109134674072,0
0.556471,0.5206716060638428,0
0.562222,0.5473284721374512,0
0.566858,0.5609297752380371,0
0.587962,0.5614097118377686,0
0.588144,0.5526702404022217,0
0.588338,0.5326893329620361,0
0.588491,0.5498595237731934,0
0.59901,0.5461714267730713,0
0.599496,0.5546729564666748,0
0.600033,0.581474781036377,0
0.600439,0.5892722606658936,0
0.604099,0.5964210033416748,0
0.605964,0.5685722827911377,0
0.606261,0.5942182540893555,0
0.606799,0.5920660495758057,0
0.622843,0.6107728481292725,0
0.62327,0.6159956455230713,0
0.623926,0.6152021884918213,0
0.624322,0.6123831272125244,0
0.632658,0.5984199047088623,0
0.632829,0.6150796413421631,0
0.633007,0.6007506847381592,0
0.633139,0.5921816825866699,0
0.634964,0.5834343433380127,0
0.646568,0.6053199768066406,0
0.646769,0.6007568836212158,0
0.671579,0.6453876495361328,0
0.687968,0.5675699710845947,0
0.688237,0.6521396636962891,0
0.702009,0.6495540142059326,0
0.719619,0.7130558490753174,0
0.721141,0.6665010452270508,0
0.738929,0.6990714073181152,0
0.744427,0.7268760204315186,0
0.753892,0.5306916236877441,0
0.75589,0.6077098846435547,0
0.759227,0.7206711769104004,0
0.763036,0.6960453987121582,0
0.771154,0.7168354988098145,0
0.782937,0.7680680751800537,0
0.785861,0.7293357849121094,0
0.819179,0.6489264965057373,0
0.829084,0.8173408508300781,0
0.835885,0.7574832439422607,0
0.838771,0.8023343086242676,0
0.841682,0.7673630714416504,0
0.848628,0.7739136219024658,0
0.860621,0.8151888847351074,0
0.872223,0.8179850578308105,0
0.87457,0.8363857269287109,0
0.874991,0.7897226810455322,0
0.885771,0.8503744602203369,0
0.888413,0.8138291835784912,0
0.909739,0.8299465179443359,0
0.910019,0.8780412673950195,0
0.910461,0.9030311107635498,0
0.932171,0.8570501804351807,0
0.932559,0.8540897369384766,0
0.963154,0.9293937683105469,0
0.972216,0.7996995449066162,0
0.995342,0.8210890293121338,0
0.995597,0.8181004524230957,0
0.99645,0.8075909614562988,0
0.996822,0.9498701095581055,0
0.996982,0.9511852264404297,0
0.997203,0.94537353515625,0
0.997352,0.9415788650512695,0
0.997548,0.9514257907867432,0
0.997695,0.9439671039581299,0
0.997879,0.965756893157959,0
0.998023,0.8427689075469971,0
0.998188,0.9538395404815674,0
1.007942,0.9514737129211426,0
1.040063,1.000140905380249,0
1.040656,0.7774741649627686,0
1.048669,0.8828895092010498,0
1.053166,0.9638116359710693,0
1.057009,1.0048871040344238,0
1.057494,0.9677600860595703,0
1.092471,1.0070502758026123,0
1.107983,1.005086898803711,0
1.108322,1.0671164989471436,0
1.108631,1.0075013637542725,0
1.109004,1.0345816612243652,0
1.10927,1.0086181163787842,0
1.109492,1.0239768028259277,0
1.109708,1.0247704982757568,0
1.109907,0.936898946762085,0
1.11308,0.932532787322998,0
1.113562,1.034294843673706,0
1.122817,1.0239357948303223,0
1.124374,0.8900051116943359,0
1.128757,0.9547052383422852,0
1.129009,0.9723830223083496,0
1.151685,1.065779209136963,0
1.152359,0.9806549549102783,0
1.152776,0.7874965667724609,0
1.157474,1.0004899501800537,0
1.157696,1.083310604095459,0
1.167391,1.001288652420044,0
1.167592,1.0574238300323486,0
1.167732,1.073801040649414,0
1.167882,1.07374906539917,0
1.188924,0.9648866653442383,0
1.210327,1.0630192756652832,0
1.215804,1.0581467151641846,0
1.234669,1.0746533870697021,0
1.234981,1.0899252891540527,0
1.235267,1.0691773891448975,0
1.239024,1.091459035873413,0
1.240062,1.0306103229522705,0
1.244571,1.0891168117523193,0
1.263016,1.2269325256347656,0
1.263519,1.225599765777588,0
1.265105,1.0663650035858154,0
1.268722,1.1531367301940918,0
1.271514,1.0907998085021973,0
1.284681,1.2482523918151855,0
1.289322,1.1145901679992676,0
1.304492,1.093034029006958,0
1.304771,1.081836462020874,0
1.31529,1.147806167602539,0
1.315619,1.2168655395507812,0
1.341467,1.239661455154419,0
1.365072,0.9960079193115234,0
1.365221,0.9967150688171387,0
1.365369,1.2561144828796387,0
1.368591,1.072361707687378,0
1.379904,1.301149606704712,0
1.380389,1.3247902393341064,0
1.380934,1.295947790145874,0
1.381692,1.302692174911499,0
1.382337,1.0086257457733154,0
1.399479,1.0337951183319092,0
1.400095,1.232475996017456,0
1.403771,1.3093242645263672,0
1.410796,1.221686840057373,0
1.411125,1.2356462478637695,0
1.411527,1.2396132946014404,0
1.411781,1.2422816753387451,0
1.412522,1.1933526992797852,0
1.412771,1.2035491466522217,0
1.414848,1.3609275817871094,0
1.41659,1.1919424533843994,0
1.419965,1.33076810836792,0
1.424979,1.3303000926971436,0
1.432371,1.2149159908294678,0
1.43328,1.13913893699646,0
1.43776,1.335108995437622,0
1.44681,1.3166325092315674,0
1.448997,1.187720775604248,0
1.449193,1.2772457599639893,0
1.450142,1.4045276641845703,0
1.454149,1.3393595218658447,0
1.454587,1.3208763599395752,0
1.454965,1.3083555698394775,0
1.455729,1.3057823181152344,0
1.456096,1.3411073684692383,0
1.45663,1.3078622817993164,0
1.457446,1.3079845905303955,0
1.461275,1.3051204681396484,0
1.46867,1.4004771709442139,0
1.47299,1.2111444473266602,0
1.511732,1.3912122249603271,0
1.519626,1.3635022640228271,0
1.566442,1.2753784656524658,0
1.566703,1.2726008892059326,0
1.567085,1.2716014385223389,0
1.567277,1.2650747299194336,0
1.567505,1.2837791442871094,0
1.567711,1.2669520378112793,0
1.567907,1.2505030632019043,0
1.568069,1.2522826194763184,0
1.587,1.4862103462219238,0
1.594345,1.5007190704345703,0
1.598282,1.4660530090332031,0
1.598528,1.4762847423553467,0
1.616841,1.506035327911377,0
1.638665,1.5153002738952637,0
1.644304,1.4952750205993652,0
1.668005,1.5360190868377686,0
1.707248,1.5728023052215576,0
1.718803,1.5606932640075684,0
1.737345,1.5825493335723877,0
2.318756,0.07568621635437012,0
2.457405,0.15265321731567383,0
2.457623,0.27533936500549316,0
2.477778,0.3426351547241211,0
2.484969,0.18367791175842285,0
2.486704,0.32501792907714844,0
2.498818,0.4117600917816162,0
2.5316,0.36263108253479004,0
2.548688,0.4133601188659668,0
2.548848,0.3270382881164551,0
2.553962,0.4187793731689453,0
2.554129,0.41892075538635254,0
2.554416,2.131033182144165,0
2.574854,0.4230334758758545,0
2.585241,0.4733099937438965,0
2.587296,0.3210458755493164,0
2.587773,0.3666098117828369,0
2.588533,0.5711524486541748,0
2.589074,0.43015003204345703,0
2.58962,0.5781736373901367,0
2.602839,0.36373353004455566,0
2.603397,0.3553023338317871,0
2.604073,0.5274276733398438,0
2.60899,0.29038500785827637,0
2.634005,0.45529794692993164,0
2.636847,0.45955491065979004,0
2.646927,0.4685230255126953,0
2.663157,0.5047132968902588,0
2.663328,0.48865675926208496,0
2.664655,0.48177099227905273,0
2.664818,2.265777587890625,0
2.678656,0.2701144218444824,0
2.691477,0.6770174503326416,0
2.691705,0.5736374855041504,0
2.691943,0.5669136047363281,0
2.692102,0.5234131813049316,0
2.737319,0.5775842666625977,0
2.737873,0.5609879493713379,0
2.738527,0.5634562969207764,0
2.748691,0.5689172744750977,0
2.76248,0.5490546226501465,0
2.76265,0.5828592777252197,0
2.76289,0.5889289379119873,0
2.764177,0.47322654724121094,0
2.765589,0.6167593002319336,0
2.766699,0.4395415782928467,0
2.770582,0.7149388790130615,0
2.790919,0.6291399002075195,0
2.794674,0.6373472213745117,0
2.796215,0.5712752342224121,0
2.798868,0.6516082286834717,0
2.79906,0.718477725982666,0
2.823208,0.6610915660858154,0
2.826627,0.3674335479736328,0
2.830631,0.5952794551849365,0
2.839127,0.5013329982757568,0
2.840257,0.7151672840118408,0
2.8406,0.6529722213745117,0
2.842649,0.6056394577026367,0
2.84356,0.504993200302124,0
2.853141,0.6620898246765137,0
2.853365,0.7966740131378174,0
2.853616,0.6827080249786377,0
2.853781,0.6840238571166992,0
2.857622,0.4223952293395996,0
2.863998,0.6852622032165527,0
