time_reference,Fog 1,Fog 2,Fog 3,Fog 4,Fog 5,Fog 6,Fog 7,Fog 8,Fog 9,Fog 10
1.01502,0.11382410172543977,0.11372585045075229,0.11387322736278349,0.11379953890676789,0.11389779018145536,0.11379953890676789,0.12622832515473348,0.12632657642942094,0.11384866454411163,0.11389779018145536
1.01502,0.11382410172543977,0.11382410172543977,0.11387322736278349,0.11379953890676789,0.11389779018145536,0.11379953890676789,0.12622832515473348,0.12632657642942094,0.11384866454411163,0.11389779018145536
2.023798,0.11384866454411163,0.11382410172543977,0.11389779018145536,0.11382410172543977,0.11392235300012725,0.11382410172543977,0.12625288797340534,0.12635113924809283,0.11387322736278349,0.11392235300012725
2.023798,0.11384866454411163,0.11384866454411163,0.11389779018145536,0.11382410172543977,0.11392235300012725,0.11382410172543977,0.12625288797340534,0.12635113924809283,0.11387322736278349,0.11392235300012725
3.04115,0.11387322736278349,0.11384866454411163,0.11392235300012725,0.11387322736278349,0.11394691581879911,0.11384866454411163,0.12627745079207722,0.12637570206676468,0.11392235300012725,0.11394691581879911
3.04115,0.11387322736278349,0.11387322736278349,0.11392235300012725,0.11387322736278349,0.11394691581879911,0.11384866454411163,0.12627745079207722,0.12637570206676468,0.11392235300012725,0.11394691581879911
4.047793,0.11387322736278349,0.11387322736278349,0.11392235300012725,0.11387322736278349,0.11394691581879911,0.11384866454411163,0.12627745079207722,0.12637570206676468,0.11392235300012725,0.11394691581879911
4.047793,0.11387322736278349,0.11387322736278349,0.11392235300012725,0.11387322736278349,0.11394691581879911,0.11384866454411163,0.12627745079207722,0.12637570206676468,0.11392235300012725,0.11394691581879911
5.059476,0.11387322736278349,0.11387322736278349,0.11392235300012725,0.11387322736278349,0.11394691581879911,0.11384866454411163,0.12627745079207722,0.12637570206676468,0.11392235300012725,0.11394691581879911
5.059476,0.11387322736278349,0.11387322736278349,0.11392235300012725,0.11387322736278349,0.11394691581879911,0.11384866454411163,0.12627745079207722,0.12637570206676468,0.11392235300012725,0.11394691581879911
6.071763,0.11387322736278349,0.11387322736278349,0.11392235300012725,0.11387322736278349,0.11394691581879911,0.11384866454411163,0.12627745079207722,0.12637570206676468,0.11392235300012725,0.11394691581879911
6.071763,0.11387322736278349,0.11387322736278349,0.11392235300012725,0.11387322736278349,0.11394691581879911,0.11384866454411163,0.12627745079207722,0.12637570206676468,0.11392235300012725,0.11394691581879911
7.08427,0.11389779018145536,0.11387322736278349,0.11394691581879911,0.11389779018145536,0.11397147863747097,0.11387322736278349,0.12630201361074908,0.12640026488543657,0.11394691581879911,0.11397147863747097
7.08427,0.11389779018145536,0.11387322736278349,0.11394691581879911,0.11389779018145536,0.11397147863747097,0.11387322736278349,0.12630201361074908,0.12640026488543657,0.11394691581879911,0.11397147863747097
8.102819,0.11389779018145536,0.11387322736278349,0.11394691581879911,0.11389779018145536,0.11397147863747097,0.11387322736278349,0.12630201361074908,0.12640026488543657,0.11394691581879911,0.11397147863747097
8.102819,0.11389779018145536,0.11387322736278349,0.11394691581879911,0.11389779018145536,0.11397147863747097,0.11387322736278349,0.12630201361074908,0.12640026488543657,0.11394691581879911,0.11397147863747097
9.116629,0.1281687878298111,0.11387322736278349,0.12900392366465466,0.12804597373645177,0.12875829547793596,0.12834072756051418,0.14076951380847977,0.12811966219246737,0.12866004420324847,0.12819335064848297
9.116629,0.1281687878298111,0.12762840581902998,0.12900392366465466,0.12804597373645177,0.12875829547793596,0.12834072756051418,0.14076951380847977,0.12811966219246737,0.12866004420324847,0.12819335064848297
10.131585,0.14219415729144816,0.12762840581902998,0.1446750019773069,0.1434222982250416,0.14337317258769786,0.12900392366465466,0.14180115219269826,0.143717052049104,0.143717052049104,0.1419485291047295
10.131585,0.14219415729144816,0.12858635574723287,0.1446750019773069,0.1434222982250416,0.14337317258769786,0.12900392366465466,0.14180115219269826,0.143717052049104,0.143717052049104,0.1419485291047295
11.137528,0.3364369273485862,0.12858635574723287,0.21735638242736652,0.2755948254983673,0.305217584816641,0.22187594106299036,0.35100267882100433,0.34935696996998916,0.1977306903085434,0.2464387597348591
11.137528,0.3364369273485862,0.33604392224983626,0.21735638242736652,0.2755948254983673,0.305217584816641,0.22187594106299036,0.35100267882100433,0.34935696996998916,0.1977306903085434,0.2464387597348591
12.152801,0.1689676296437851,0.33604392224983626,0.13615170389816844,0.16584815167245776,0.21622649276846054,0.15130696301871147,0.18100341079300078,0.30995820882031166,0.17992264677143854,0.17817868664573586
12.152801,0.1689676296437851,0.12799684809910802,0.13615170389816844,0.16584815167245776,0.21622649276846054,0.15130696301871147,0.18100341079300078,0.30995820882031166,0.17992264677143854,0.17817868664573586
13.17247,0.14686109283910323,0.12799684809910802,0.13981156388027688,0.14339773540636974,0.14732778639386873,0.5509194599913441,0.14376617768644775,0.1458540172735566,0.4445624551421524,0.13033031587293556
13.17247,0.14686109283910323,0.1306005068783261,0.13981156388027688,0.14339773540636974,0.14732778639386873,0.5509194599913441,0.14376617768644775,0.1458540172735566,0.4445624551421524,0.13033031587293556
14.176118,0.1577915471480848,0.1306005068783261,0.13725703073840254,0.12782490836840493,0.1445276250652757,0.259751807455012,0.15540895373691355,0.1581108637908191,0.1649393273815986,0.15572827037964784
14.176118,0.1577915471480848,0.14354511231840095,0.13725703073840254,0.12782490836840493,0.1445276250652757,0.259751807455012,0.15540895373691355,0.1581108637908191,0.1649393273815986,0.15572827037964784
15.188425,0.17550133941050217,0.14354511231840095,0.25550243982477866,0.18763537183440535,0.17621366115198636,0.5912024826132088,0.1876108090157335,0.24513693034525005,0.19195842792065423,0.21431059291205481
15.188425,0.17550133941050217,0.2150966031095546,0.25550243982477866,0.18763537183440535,0.17621366115198636,0.5912024826132088,0.1876108090157335,0.24513693034525005,0.19195842792065423,0.21431059291205481
16.207742,0.15791436124144415,0.2150966031095546,0.17098178077487833,0.13057594405965425,0.15730029077464744,0.2734824230925866,0.1557528331983197,0.15892143680699078,0.20202918357612043,0.14312754440097916
16.207742,0.15791436124144415,0.18928108068542054,0.17098178077487833,0.13057594405965425,0.15730029077464744,0.2734824230925866,0.1557528331983197,0.15892143680699078,0.20202918357612043,0.14312754440097916
17.218268,0.27903362011242894,0.18928108068542054,0.14315210721965102,0.1786208173818295,0.41459581636247256,0.4970040730065922,0.21431059291205481,0.2078751344200252,0.18660373345018685,0.2051977871847915
17.218268,0.27903362011242894,0.1341375527670752,0.14315210721965102,0.1786208173818295,0.41459581636247256,0.4970040730065922,0.21431059291205481,0.2078751344200252,0.18660373345018685,0.2051977871847915
18.231928,0.19124610617917004,0.1341375527670752,0.35593980537404996,0.16538145811769225,0.19240055865674788,0.2444982970597815,0.20247131431221405,0.16270411088245856,0.3718073862360772,0.17685229443745495
18.231928,0.19124610617917004,0.37382153736717044,0.35593980537404996,0.16538145811769225,0.19240055865674788,0.2444982970597815,0.20247131431221405,0.16270411088245856,0.3718073862360772,0.17685229443745495
19.242023,0.3830080315504493,0.37382153736717044,0.18318950165479708,0.36736151605646894,0.3876258414607607,0.5675730510508711,0.39040143997068183,0.3775796486239663,0.2628712854263393,0.38313084564380867
19.242023,0.3830080315504493,0.22460241393556782,0.18318950165479708,0.36736151605646894,0.3876258414607607,0.5675730510508711,0.39040143997068183,0.3775796486239663,0.2628712854263393,0.38313084564380867
20.25598,0.15319830005644536,0.22460241393556782,0.3736495976364673,0.16294973906917726,0.3002804582635954,0.2707559502200092,0.19817282104463702,0.2665557082271196,0.3975246573855238,0.21057704447393072
20.25598,0.15319830005644536,0.3427250089285846,0.3736495976364673,0.16294973906917726,0.3002804582635954,0.2707559502200092,0.19817282104463702,0.2665557082271196,0.3975246573855238,0.21057704447393072
21.264374,0.3807482522326374,0.3427250089285846,0.14295560467027607,0.36578949566146934,0.24914066978876467,0.49670931918252975,0.38944349004247897,0.3793481715683409,0.17955420449136053,0.3803552471338875
21.264374,0.3807482522326374,0.1631462416185522,0.14295560467027607,0.36578949566146934,0.24914066978876467,0.49670931918252975,0.38944349004247897,0.3793481715683409,0.17955420449136053,0.3803552471338875
22.280497,0.14582945445488474,0.1631462416185522,0.3433145165767094,0.14560838908683793,0.16167247249824007,0.2295395404886134,0.1571037882252725,0.17100634359355021,0.4066865887501308,0.14823661068472788
22.280497,0.14582945445488474,0.36262089205279824,0.3433145165767094,0.14560838908683793,0.16167247249824007,0.2295395404886134,0.1571037882252725,0.17100634359355021,0.4066865887501308,0.14823661068472788
23.284677,0.40464787480036574,0.36262089205279824,0.18147010434776628,0.3908926963441192,0.3526238248533477,0.5982028859346914,0.41466950481848813,0.4066620259314589,0.17130109741761262,0.4035916735974753
23.284677,0.40464787480036574,0.16140228149284952,0.18147010434776628,0.3908926963441192,0.3526238248533477,0.5982028859346914,0.41466950481848813,0.4066620259314589,0.17130109741761262,0.4035916735974753
24.303202,0.17488726894370546,0.16140228149284952,0.3300260316752284,0.15258422958964865,0.16312167879988035,0.24155075881915722,0.1832631901108127,0.3882644747462292,0.4173959776910656,0.1779330584590172
24.303202,0.17488726894370546,0.41462037918114436,0.3300260316752284,0.15258422958964865,0.16312167879988035,0.24155075881915722,0.1832631901108127,0.3882644747462292,0.4173959776910656,0.1779330584590172
25.309231,0.3970825266494301,0.41462037918114436,0.17132566023628448,0.384187046846699,0.39710708946810197,0.582556370440711,0.27480881530086754,0.39521575243036805,0.17061333849480032,0.3997353110659919
25.309231,0.3970825266494301,0.17663122906940815,0.17132566023628448,0.384187046846699,0.39710708946810197,0.582556370440711,0.27480881530086754,0.39521575243036805,0.17061333849480032,0.3997353110659919
26.318546,0.18181398380917244,0.17663122906940815,0.4199013851955962,0.1534684910618359,0.2022011233068235,0.2520882080293889,0.16334274416792716,0.1816174812597975,0.3816816393421684,0.1886915730372957
26.318546,0.18181398380917244,0.4733500786255826,0.4199013851955962,0.1534684910618359,0.2022011233068235,0.2520882080293889,0.16334274416792716,0.1816174812597975,0.3816816393421684,0.1886915730372957
27.336257,0.41412912280770703,0.4733500786255826,0.19247424711276348,0.3519360659305354,0.41707666104833124,0.4958496205290143,0.421424279953252,0.390941821981463,0.18404920030831248,0.421989224782705
27.336257,0.41412912280770703,0.22158118723892795,0.19247424711276348,0.3519360659305354,0.41707666104833124,0.4958496205290143,0.421424279953252,0.390941821981463,0.18404920030831248,0.421989224782705
28.350392,0.16265498524511482,0.22158118723892795,0.4239051246391108,0.1783997520137827,0.16498845301894235,0.3226080604363241,0.3005752120876578,0.16742017206745735,0.4449308974222304,0.17058877567612843
28.350392,0.16265498524511482,0.5070257030247146,0.4239051246391108,0.1783997520137827,0.16498845301894235,0.3226080604363241,0.3005752120876578,0.16742017206745735,0.4449308974222304,0.17058877567612843
