time_reference,Fog 1,Fog 2,Fog 3,Fog 4,Fog 5,Fog 6,Fog 7,Fog 8,Fog 9,Fog 10,Fog 11,Fog 12,Fog 13,Fog 14,Fog 15
1.06219,1.264601431980907,1.1919492466296593,1.1054976152623213,1.1346910246227164,0.9991764705882353,0.931304761904762,0.5897142857142857,1.019580619539317,0.6949785202863962,0.6474753577106519,0.35814285714285715,0.7259095955590801,0.4405741475019825,0.20958604282315624,0.47413333333333335
1.06219,1.264601431980907,1.1919492466296593,1.1054976152623213,1.1346910246227164,0.9991764705882353,0.931304761904762,0.5897142857142857,1.019580619539317,0.6949785202863962,0.6474753577106519,0.35814285714285715,0.7259095955590801,0.4405741475019825,0.20958604282315624,0.47413333333333335
2.09545,0.12314516129032257,0.12963680387409202,0.1584330900243309,0.15229618082618862,0.1554425427872861,0.2622870514820593,0.8294035631293571,0.14801970443349752,0.4559447852760736,0.47973501577287064,0.7746863813229572,0.17381072555205046,0.3946645914396887,0.5881310452418097,0.43838647342995174
2.09545,0.12314516129032257,0.12963680387409202,0.1584330900243309,0.15229618082618862,0.1554425427872861,0.2622870514820593,0.8294035631293571,0.14801970443349752,0.4559447852760736,0.47973501577287064,0.7746863813229572,0.17381072555205046,0.3946645914396887,0.5881310452418097,0.43838647342995174
3.130906,1.8247672131147543,1.9719967426710097,1.82170942812983,1.8177534246575342,1.844848954298993,1.6644347826086956,1.960515713134569,2.099372307692308,1.7565728155339806,2.056587951807229,1.9383967741935484,1.896647342995169,1.578322891566265,1.9371442385173248,1.7040679062247372
3.130906,1.8247672131147543,1.9719967426710097,1.82170942812983,1.8177534246575342,1.844848954298993,1.6644347826086956,1.960515713134569,2.099372307692308,1.7565728155339806,2.056587951807229,1.9383967741935484,1.896647342995169,1.578322891566265,1.9371442385173248,1.7040679062247372
4.232974,0.15663975628332064,0.17064719446579557,0.04106838294448914,0.04657856567284448,0.0466368,0.05523114355231144,0.051737704918032784,0.0531648,0.07949300155520996,0.05669426751592357,0.06586875,0.05989507154213037,0.0381101068200493,0.037810766721044047,0.12724282389449185
4.232974,0.15663975628332064,0.17064719446579557,0.04106838294448914,0.04657856567284448,0.0466368,0.05523114355231144,0.051737704918032784,0.0531648,0.07949300155520996,0.05669426751592357,0.06586875,0.05989507154213037,0.0381101068200493,0.037810766721044047,0.12724282389449185
5.244856,1.3884495867768594,1.7240295566502462,1.5924141176470588,1.5043763608087093,1.5377398119122259,1.46215313225058,1.6349927594529363,1.4249905956112852,1.2563263327948304,1.5770710900473932,1.0530409638554217,1.400242902208202,1.3721591430757458,1.4688553846153845,1.3774104234527689
5.244856,1.3884495867768594,1.7240295566502462,1.5924141176470588,1.5043763608087093,1.5377398119122259,1.46215313225058,1.6349927594529363,1.4249905956112852,1.2563263327948304,1.5770710900473932,1.0530409638554217,1.400242902208202,1.3721591430757458,1.4688553846153845,1.3774104234527689
6.340384,0.1248735632183908,0.1393611111111111,0.039446500402252616,0.05296618357487923,0.05203215434083602,0.05554479418886199,0.04955214227970897,0.0405374094931617,0.13027737226277372,0.06940096618357487,0.09632064777327935,0.038504854368932036,0.038022580645161286,0.06875544794188862,0.13318139534883722
6.340384,0.1248735632183908,0.1393611111111111,0.039446500402252616,0.05296618357487923,0.05203215434083602,0.05554479418886199,0.04955214227970897,0.0405374094931617,0.13027737226277372,0.06940096618357487,0.09632064777327935,0.038504854368932036,0.038022580645161286,0.06875544794188862,0.13318139534883722
7.348455,2.0143198011599006,2.4165062034739457,2.135971541501976,2.369419047619048,2.2569018987341773,2.299835182250396,1.989152380952381,1.8800031645569621,1.7913486166007908,1.9306258823529412,2.140527229676401,1.7950406250000002,1.8267004754358163,2.032104513064133,1.99409083402147
7.348455,2.0143198011599006,2.4165062034739457,2.135971541501976,2.369419047619048,2.2569018987341773,2.299835182250396,1.989152380952381,1.8800031645569621,1.7913486166007908,1.9306258823529412,2.140527229676401,1.7950406250000002,1.8267004754358163,2.032104513064133,1.99409083402147
8.449432,0.04340289413556741,0.11111890243902438,0.04268789808917198,0.04993949044585987,0.06302625298329355,0.06681622911694511,0.10489354838709676,0.05828980891719745,0.12955555555555553,0.04574162679425838,0.11306280193236716,0.06314832535885166,0.09991993594875902,0.040348800000000004,0.13652067381316998
8.449432,0.04340289413556741,0.11111890243902438,0.04268789808917198,0.04993949044585987,0.06302625298329355,0.06681622911694511,0.10489354838709676,0.05828980891719745,0.12955555555555553,0.04574162679425838,0.11306280193236716,0.06314832535885166,0.09991993594875902,0.040348800000000004,0.13652067381316998
9.480941,1.3600677966101693,1.6118133547868063,1.8553273469387752,1.4351905882352942,1.7143577906018135,1.2481692789968653,1.6504919540229885,1.226,1.089813169984686,1.6598870588235295,1.4177962962962964,1.2001880877742945,1.222691588785047,1.1594263445050663,1.22924579663731
9.480941,1.3600677966101693,1.6118133547868063,1.8553273469387752,1.4351905882352942,1.7143577906018135,1.2481692789968653,1.6504919540229885,1.226,1.089813169984686,1.6598870588235295,1.4177962962962964,1.2001880877742945,1.222691588785047,1.1594263445050663,1.22924579663731
10.562672,0.09700077942322681,0.08054871395167576,0.13395219737856592,0.03844995996797439,0.11480733944954127,0.056330658105939,0.04323127035830619,0.14538496583143506,0.1010655737704918,0.03879583666933547,0.03682390953150242,0.03853642914331465,0.06071382636655949,0.036790996784565926,0.041215348472983554
10.562672,0.09700077942322681,0.08054871395167576,0.13395219737856592,0.03844995996797439,0.11480733944954127,0.056330658105939,0.04323127035830619,0.14538496583143506,0.1010655737704918,0.03879583666933547,0.03682390953150242,0.03853642914331465,0.06071382636655949,0.036790996784565926,0.041215348472983554
11.61001,1.613971383147854,1.8549038461538463,1.8336421725239618,1.7235686274509803,1.3916920609462708,1.3453496332518338,1.487122401847575,1.435599045346062,1.4382752851711027,1.4700388349514566,1.340491879350348,1.224831973898858,1.4496919393455705,1.3743385118560916,1.0751481184947957
11.61001,1.613971383147854,1.8549038461538463,1.8336421725239618,1.7235686274509803,1.3916920609462708,1.3453496332518338,1.487122401847575,1.435599045346062,1.4382752851711027,1.4700388349514566,1.340491879350348,1.224831973898858,1.4496919393455705,1.3743385118560916,1.0751481184947957
12.619601,0.04006930693069307,0.06532456861133937,0.0737602523659306,0.14893899613899614,0.08405655930871957,0.037317865429234334,0.0487047308319739,0.03577124702144559,0.04063748967795211,0.11154889589905363,0.04050855745721272,0.13173667711598747,0.10156837944664031,0.12409846153846153,0.0464703947368421
12.619601,0.04006930693069307,0.06532456861133937,0.0737602523659306,0.14893899613899614,0.08405655930871957,0.037317865429234334,0.0487047308319739,0.03577124702144559,0.04063748967795211,0.11154889589905363,0.04050855745721272,0.13173667711598747,0.10156837944664031,0.12409846153846153,0.0464703947368421
13.693909,1.2792664031620553,1.1172786108918706,1.4471800829875519,1.3924868735083533,1.2983280599500415,1.3717195219123506,1.4151671924290221,1.319658862876254,1.1326792452830188,1.1952857142857143,0.9238481012658228,0.9645624509033779,0.6919619047619048,0.5331045490822026,1.048204241948154
13.693909,1.2792664031620553,1.1172786108918706,1.4471800829875519,1.3924868735083533,1.2983280599500415,1.3717195219123506,1.4151671924290221,1.319658862876254,1.1326792452830188,1.1952857142857143,0.9238481012658228,0.9645624509033779,0.6919619047619048,0.5331045490822026,1.048204241948154
14.743188,72.14201267828844,75.90177064955894,70.25277716098334,73.19208866995073,68.72151854775059,72.50246534653465,71.09027399507794,71.35574941268598,62.66142156862745,67.93704645476772,67.06576170912079,74.25719309778142,66.37900815660684,78.5160494641385,65.95195161290323
14.743188,72.14201267828844,75.90177064955894,70.25277716098334,73.19208866995073,68.72151854775059,72.50246534653465,71.09027399507794,71.35574941268598,62.66142156862745,67.93704645476772,67.06576170912079,74.25719309778142,66.37900815660684,78.5160494641385,65.95195161290323
15.744984,78.53391464435147,42.06899751449876,80.95595409836066,83.97698360655737,89.01794754098361,78.18402599512591,79.53221985233799,84.57552786885245,83.77737489745692,76.58175737704917,79.09765053322396,80.96056721311476,81.58382435791218,23.840120227457355,77.58575642087821
15.744984,78.53391464435147,42.06899751449876,80.95595409836066,83.97698360655737,89.01794754098361,78.18402599512591,79.53221985233799,84.57552786885245,83.77737489745692,76.58175737704917,79.09765053322396,80.96056721311476,81.58382435791218,23.840120227457355,77.58575642087821
16.779737,29.522388443017654,94.08587479935795,25.98942092457421,25.86708116883117,30.402822384428223,21.590484451718496,37.59175324675324,16.87555231143552,27.46459788789602,16.343454987834548,42.05681751824818,26.870629870129868,20.464473257698543,95.24208667211775,17.18880577849117
16.779737,29.522388443017654,94.08587479935795,25.98942092457421,25.86708116883117,30.402822384428223,21.590484451718496,37.59175324675324,16.87555231143552,27.46459788789602,16.343454987834548,42.05681751824818,26.870629870129868,20.464473257698543,95.24208667211775,17.18880577849117
17.783947,78.19641481481482,18.72474074074074,83.80346210268948,83.17628990228015,86.72296332518337,77.63352504038772,78.17947274206671,85.65559902200489,83.29846829268293,84.44636049382716,79.35372312703582,85.42710197368422,82.47026894865526,15.310924071082392,86.24357530864198
17.783947,78.19641481481482,18.72474074074074,83.80346210268948,83.17628990228015,86.72296332518337,77.63352504038772,78.17947274206671,85.65559902200489,83.29846829268293,84.44636049382716,79.35372312703582,85.42710197368422,82.47026894865526,15.310924071082392,86.24357530864198
18.814719,22.131009554140125,92.73242675159236,31.227543041029765,18.776734362307067,32.41064500406174,29.683082926829268,15.137440389294404,29.35526563769293,33.08600486618005,11.559629927594528,37.06162771958098,23.214130329847144,20.84248309178744,92.28197073170732,32.6296050955414
18.814719,22.131009554140125,92.73242675159236,31.227543041029765,18.776734362307067,32.41064500406174,29.683082926829268,15.137440389294404,29.35526563769293,33.08600486618005,11.559629927594528,37.06162771958098,23.214130329847144,20.84248309178744,92.28197073170732,32.6296050955414
19.82948,82.26999331103679,15.990371237458193,82.0711906354515,81.97873509933775,88.08977483443708,88.01368421052632,79.44826341463416,82.44379470198675,84.66100410172272,87.33785618729098,82.35774795417348,81.63039735099338,85.3134536340852,20.714786967418547,87.71019732441472
19.82948,82.26999331103679,15.990371237458193,82.0711906354515,81.97873509933775,88.08977483443708,88.01368421052632,79.44826341463416,82.44379470198675,84.66100410172272,87.33785618729098,82.35774795417348,81.63039735099338,85.3134536340852,20.714786967418547,87.71019732441472
20.840017,25.34493223140496,91.71798347107438,36.257806771263425,23.99875286415712,34.99897190082645,33.33247001620745,23.446869421487605,35.07724069478908,17.056337704918036,24.366004858299593,27.558158677685952,33.49328536385936,43.40258022690438,91.40477795786062,16.902351775392237
20.840017,25.34493223140496,91.71798347107438,36.257806771263425,23.99875286415712,34.99897190082645,33.33247001620745,23.446869421487605,35.07724069478908,17.056337704918036,24.366004858299593,27.558158677685952,33.49328536385936,43.40258022690438,91.40477795786062,16.902351775392237
21.869664,80.31986816720257,16.820382636655946,83.3179389067524,84.6490218978102,85.04749879518072,80.72471046228709,78.15768196721311,82.61938362760834,86.02865847665846,80.77027727645611,80.13690491803278,77.26372764561116,81.42376412776413,21.338437346437345,81.61681350482314
21.869664,80.31986816720257,16.820382636655946,83.3179389067524,84.6490218978102,85.04749879518072,80.72471046228709,78.15768196721311,82.61938362760834,86.02865847665846,80.77027727645611,80.13690491803278,77.26372764561116,81.42376412776413,21.338437346437345,81.61681350482314
22.878991,9.162014742014742,93.97612438625205,14.049403278688526,21.08415571776156,23.198134426229505,38.097886363636356,24.308614147909967,28.111629204265792,23.07976699029126,7.594709470304975,39.33114790996785,21.69485393258427,26.653263665594856,92.20485530546622,19.516383292383292
22.878991,9.162014742014742,93.97612438625205,14.049403278688526,21.08415571776156,23.198134426229505,38.097886363636356,24.308614147909967,28.111629204265792,23.07976699029126,7.594709470304975,39.33114790996785,21.69485393258427,26.653263665594856,92.20485530546622,19.516383292383292
23.899369,83.28674567901236,24.584451400329492,84.06144078947368,77.55944691358026,85.41586184210527,78.65306249999999,81.97537593360995,80.88261298274446,82.12198039215686,77.90398024691358,75.09878838174274,81.76742716049384,83.76938486842106,20.33450328947368,75.28383855024711
23.899369,83.28674567901236,24.584451400329492,84.06144078947368,77.55944691358026,85.41586184210527,78.65306249999999,81.97537593360995,80.88261298274446,82.12198039215686,77.90398024691358,75.09878838174274,81.76742716049384,83.76938486842106,20.33450328947368,75.28383855024711
24.925805,22.39665700483092,91.39863234111021,24.105323671497587,40.9146393442623,15.388550724637682,26.30864643150123,24.65041171684296,28.877512987012988,7.9934135090609555,41.78505418719212,40.30713100081367,34.11576393442623,23.750049261083745,94.48102050861362,31.661097345132745
24.925805,22.39665700483092,91.39863234111021,24.105323671497587,40.9146393442623,15.388550724637682,26.30864643150123,24.65041171684296,28.877512987012988,7.9934135090609555,41.78505418719212,40.30713100081367,34.11576393442623,23.750049261083745,94.48102050861362,31.661097345132745
25.94285,83.62132780082987,34.21614814814814,81.43152199170125,77.59202965403624,76.34293443983402,82.11798518518518,80.5873718470301,80.84022405271828,81.84722141119221,80.80793092105263,82.73153458096014,79.43610543657331,84.60597009966777,17.253896296296293,80.88079012345679
25.94285,83.62132780082987,34.21614814814814,81.43152199170125,77.59202965403624,76.34293443983402,82.11798518518518,80.5873718470301,80.84022405271828,81.84722141119221,80.80793092105263,82.73153458096014,79.43610543657331,84.60597009966777,17.253896296296293,80.88079012345679
26.961583,37.76090864197531,88.91232558139535,19.7203294892916,32.27069851729819,34.627927512355846,34.75355189456343,24.304108641975308,34.82016790123457,9.23685925925926,45.99598011599005,35.61187160493827,31.53202985074627,25.525332244897957,86.57901153212521,47.754405271828674
26.961583,37.76090864197531,88.91232558139535,19.7203294892916,32.27069851729819,34.627927512355846,34.75355189456343,24.304108641975308,34.82016790123457,9.23685925925926,45.99598011599005,35.61187160493827,31.53202985074627,25.525332244897957,86.57901153212521,47.754405271828674
27.970497,82.9890351758794,15.423273640167364,76.8356119402985,77.36147473073737,83.36437469186524,78.73235791217897,81.45527638190954,82.38622185702548,80.44849246231156,85.37741021416804,81.8831959798995,79.44863209876543,81.99208609271523,22.493309030654515,83.38955067567568
27.970497,82.9890351758794,15.423273640167364,76.8356119402985,77.36147473073737,83.36437469186524,78.73235791217897,81.45527638190954,82.38622185702548,80.44849246231156,85.37741021416804,81.8831959798995,79.44863209876543,81.99208609271523,22.493309030654515,83.38955067567568
28.989729,35.07087960687961,88.67350368550369,31.7483642384106,45.12202457002457,36.273475792988314,15.325484029484029,25.93262950819672,27.07148872180451,36.039747540983605,39.466859950859956,26.309925681255166,19.668324324324324,37.08901228501229,89.35053562653563,38.911459459459465
28.989729,35.07087960687961,88.67350368550369,31.7483642384106,45.12202457002457,36.273475792988314,15.325484029484029,25.93262950819672,27.07148872180451,36.039747540983605,39.466859950859956,26.309925681255166,19.668324324324324,37.08901228501229,89.35053562653563,38.911459459459465
30.005111,80.8715651452282,26.241129568106313,78.7440895522388,79.12053574363189,78.30958008298757,80.6213837304848,81.66463297431649,78.49442211055278,79.94049751243782,74.89799004975124,79.53698684210526,78.36201990049751,82.31324378109453,19.380119402985073,76.31611184210524
30.005111,80.8715651452282,26.241129568106313,78.7440895522388,79.12053574363189,78.30958008298757,80.6213837304848,81.66463297431649,78.49442211055278,79.94049751243782,74.89799004975124,79.53698684210526,78.36201990049751,82.31324378109453,19.380119402985073,76.31611184210524
31.026783,19.428619164619164,86.95258919803601,23.92390622473727,29.143950495049502,29.798,41.902682080924855,33.20779521056977,40.85009447558047,15.40355078447564,91.31905805396566,19.53621818181818,35.437265739983644,32.36278331970564,85.60390842191332,21.08704462809917
31.026783,19.428619164619164,86.95258919803601,23.92390622473727,29.143950495049502,29.798,41.902682080924855,33.20779521056977,40.85009447558047,15.40355078447564,91.31905805396566,19.53621818181818,35.437265739983644,32.36278331970564,85.60390842191332,21.08704462809917
32.047125,79.39044590163935,26.024042657916326,79.75394248151191,82.49288669950738,84.06341293532338,80.1584888152444,81.3193497536946,81.82187674609696,82.18704511894997,24.275251231527093,79.77049712879409,80.41718226600985,76.85196059113301,28.83236815920398,83.07954098360656
32.047125,79.39044590163935,26.024042657916326,79.75394248151191,82.49288669950738,84.06341293532338,80.1584888152444,81.3193497536946,81.82187674609696,82.18704511894997,24.275251231527093,79.77049712879409,80.41718226600985,76.85196059113301,28.83236815920398,83.07954098360656
33.065555,37.23146755407654,85.19756608478804,49.12004369747899,23.641136212624588,37.58221362489487,35.625128289473686,34.33604987531172,43.147922624053834,27.239720698254366,87.39408637873754,37.89217275747509,33.42023154362416,43.34068106312292,85.40794736842105,18.14823940149626
33.065555,37.23146755407654,85.19756608478804,49.12004369747899,23.641136212624588,37.58221362489487,35.625128289473686,34.33604987531172,43.147922624053834,27.239720698254366,87.39408637873754,37.89217275747509,33.42023154362416,43.34068106312292,85.40794736842105,18.14823940149626
